valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Popularidad,duration_s,numero_de_artista_muestra,artistslistmuestra,featm
0.12,1953,0.967,['James Piano Bar'],0.256,131095,0.162,0,1qpGLDH9mub18lc9uRI88C,0.953,0,0.131,-18.732,1,Ebb Tide,17,1953,0.051,77.515,No Popular,131.095,1,,0
0.117,2015,0.134,"['Feint', 'Laura Brehm']",0.377,234475,0.858,0,3AayefDdUFxivRs79bX7kV,0.00185,11,0.0985,-4.9,0,We Won't Be Alone,60,2015-09-18,0.14800000000000002,174.75099999999995,No Popular,234.475,2,,1
0.0356,1952,0.895,"['Claude Debussy', 'Heinz Rehfuss', 'Pierre Mollet', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet']",0.199,205800,0.0758,0,2MEU4sflxDxKZov8ps1vRE,0.00393,3,0.146,-20.427,1,"Pelléas et Mélisande, L.88 / Act 3: ""Que faites-vous ici?""",0,1952-09-03,0.0366,86.37200000000001,No Popular,205.8,5,,1
0.0691,1928,0.992,"['Frédéric Chopin', 'Vladimir Horowitz']",0.244,328267,0.00793,0,4NIZ4iYhk6EQz9o7hZqpEZ,0.934,1,0.0878,-32.492,0,"Étude in C-Sharp Minor, Op. 25, No. 7",0,1928,0.034,93.048,No Popular,328.267,2,,1
0.925,1940,0.768,['Wilmoth Houdini'],0.684,172707,0.41,0,1vCfETuE8rQ5FMd8XXXYyB,0,10,0.0844,-9.542,0,Queen of the Amazon,1,1940-01-01,0.093,91.031,No Popular,172.707,1,,0
0.895,1975,5.88e-4,['Gloria Gaynor'],0.611,179467,0.882,0,3b9Cpi8jW9jNoyx72QbfRO,0.926,7,0.397,-3.18,0,Never Can Say Goodbye - Single Version,50,1975-01-23,0.028,125.681,No Popular,179.467,1,,0
0.775,1973,0.212,['Bob Marley & The Wailers'],0.8079999999999999,243467,0.5579999999999999,0,4LMEIaDEH169FA4VUlMfcW,0,9,0.0759,-6.03,1,Baby We've Got A Date (Rock It Baby) - Jamaican Version,46,1973-04-13,0.171,137.566,No Popular,243.467,1,,0
0.341,2020,0.114,['BTS'],0.5820000000000001,204800,0.693,0,3ndCsZfq8OVwwkz9mmZvUz,0,6,0.13,-5.048,1,Stay,83,2020-11-20,0.0465,125.904,Popular,204.8,1,,0
0.124,1951,0.989,"['Vincenzo Bellini', 'Vittorio Gui', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.225,359773,0.0663,0,1IQZDxJHgXD8mDzBR8epOx,0.0855,5,0.201,-18.82,1,Non parti?,0,1951,0.0489,75.726,No Popular,359.773,3,,1
0.536,2012,0.0698,"['Machine Gun Kelly', 'Planet Vi']",0.564,167707,0.7340000000000001,1,0lgVoUJ2uVH9dwCFPJ3VI6,0,8,0.157,-5.676,1,Runnin',47,2012-01-01,0.035,140.053,No Popular,167.707,2,,1
0.447,2001,7.77e-5,['Brand New'],0.14300000000000002,145560,0.911,0,3eZixQQs5gHPeAflvjhc7E,0.00767,1,0.102,-3.127,1,The Shower Scene,39,2001,0.15,187.37,No Popular,145.56,1,,0
0.54,1971,0.8290000000000001,['Black Sabbath'],0.343,301648,0.0213,0,0wjptUxT1jhKZ3Xm4lX8OF,0.684,7,0.121,-28.714,0,Solitude - 2014 Remaster,47,1971-07-21,0.0386,111.372,No Popular,301.648,1,,0
0.875,1957,0.765,['Ruth Brown'],0.8590000000000001,195467,0.244,0,0w20j6tOA22U8Q8brOysGK,0,5,0.126,-13.397,1,5-10-15 Hours,41,1957,0.0562,121.962,No Popular,195.467,1,,0
0.909,2007,0.397,['Los Inquietos Del Norte'],0.606,174280,0.8140000000000001,0,0UlDKSFeZCAxRds134XBVI,0,9,0.261,-4.808,1,La Clika,45,2007-06-04,0.249,147.275,No Popular,174.28,1,,0
0.792,1945,0.933,['Amirbai Karnataki'],0.555,166470,0.209,0,4oXgoizlkfx4M7noMWe3pF,0.00468,9,0.46,-10.837,1,Saiyan Tohe Bulbul Kahoon,0,1945-12-31,0.0595,119.142,No Popular,166.47,1,,0
0.787,2010,0.0127,"['B.o.B', 'Rivers Cuomo']",0.5489999999999999,196133,0.932,0,5uHYcK0nbEYgRaFTY5BqnP,0,8,0.34700000000000003,-4.11,0,Magic (feat. Rivers Cuomo),67,2010-04-27,0.343,82.439,No Popular,196.133,2,,1
0.443,1963,0.8690000000000001,['The Impressions'],0.57,169200,0.224,0,27oFpsHBVK3z1dztod6D8a,0.00219,10,0.0875,-17.198,1,You've Come Home,12,1963-08-01,0.0294,85.775,No Popular,169.2,1,,0
0.967,1961,0.862,['Henry Mancini'],0.593,106333,0.693,0,2RbFYo1F7dHW1DrdJoPW9w,0.8490000000000001,7,0.334,-12.277,1,Speedy Gonzales,14,1961-01-01,0.0349,111.898,No Popular,106.333,1,,0
0.664,1966,0.55,['Frank Sinatra'],0.56,187040,0.434,0,4FmCUATNIarCQh72JYdvnm,0,4,0.34600000000000003,-14.151,0,That's Life,72,1966-11,0.0729,112.803,No Popular,187.04,1,,0
0.897,1992,0.648,"['Chalino Sanchez', 'Los Amables Del Norte']",0.67,225686,0.614,0,1Sgq6d6lAsvyfWMVRvzQg8,5.31e-4,2,0.0532,-6.812,1,Martín Félix,31,1992-05-14,0.0398,97.541,No Popular,225.686,2,,1
0.688,1944,0.958,['Master Ebrahim'],0.397,203417,0.324,0,7FDFbAtJtAe4atP3qsSIQj,0.952,0,0.225,-10.355,0,Zara Samne To Aao Chhaliye - Instrumental,0,1944-12-01,0.0419,64.796,No Popular,203.417,1,,0
0.7829999999999999,1990,0.258,['Allman Brothers Band'],0.366,330400,0.595,0,6EO9yWE6PixXLqRvuahD0C,2.15e-4,2,0.295,-13.281,1,Low Down Dirty Mean,30,1990-07-03,0.0356,89.765,No Popular,330.4,1,,0
0.672,1991,0.193,['Allen Toussaint'],0.862,256867,0.42,0,5tr2lRaZRHk07J0wupyLzi,9.75e-6,6,0.108,-15.653,1,Night People,39,1991,0.0848,92.325,No Popular,256.867,1,,0
0.772,1947,0.99,['Vinodini Dixit'],0.523,187855,0.285,0,1AcDseEdGAqyOdrZ6KiuEY,0.0586,9,0.483,-7.537000000000001,1,Jhum Jhum Aai Badariya,0,1947-12-31,0.0962,89.74600000000002,No Popular,187.855,1,,0
0.885,1992,0.195,['They Might Be Giants'],0.648,140707,0.772,0,3parkCTa4UQaAA89KnRVa1,4.54e-6,2,0.32299999999999995,-7.252999999999999,1,I Palindrome I,35,1992,0.0291,142.39700000000005,No Popular,140.707,1,,0
0.5329999999999999,1949,0.987,['Aaron Copland'],0.487,121400,0.294,0,3ZwosfJfXRh2R3sJGhXjse,0.00213,7,0.0722,-11.953,0,Old American Songs (Set 2): Zion's Walls (Revivalist Song),0,1949,0.037,120.619,No Popular,121.4,1,,0
0.132,2016,0.5489999999999999,['Jessie Mueller'],0.606,260573,0.223,0,7CBrUf50mf2IqcRZla38by,0,6,0.115,-8.567,1,She Used to Be Mine,59,2016-06-03,0.0356,125.097,No Popular,260.573,1,,0
0.4,1962,0.934,"['Johann Abraham Peter Schulz', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.523,108933,0.445,0,5j06L9bZmQdTla9TC2XE9Q,0.024,10,0.255,-17.164,1,"O Come, Little Children",20,1962,0.0749,120.966,No Popular,108.933,3,,1
0.423,2016,0.42,['Frank Ocean'],0.466,307151,0.5479999999999999,1,7eqoqGkKwgOaWNNHx90uEZ,1.01e-6,5,0.113,-9.362,0,Nights,79,2016-08-20,0.118,89.815,Popular,307.151,1,,0
0.7190000000000001,2002,0.17600000000000002,['Red Hot Chili Peppers'],0.48,207667,0.966,0,6EIyZEtL8Iky8hvxje1dDE,6.44e-6,11,0.27,-2.64,0,On Mercury,48,2002-07-09,0.102,172.372,No Popular,207.667,1,,0
0.339,2015,0.053900000000000003,['Zac Brown Band'],0.619,191600,0.852,0,0vcfOQOvTCv8ckiRs8Xc1Z,2.82e-6,8,0.124,-5.2429999999999986,0,Beautiful Drug,58,2015-04-28,0.0808,125.943,No Popular,191.6,1,,0
0.205,1945,0.96,"['Max Bruch', 'Pierre Monteux', 'Yehudi Menuhin']",0.299,465307,0.299,0,1bfDYDTbAOYari2feFPY2A,0.17,0,0.106,-11.597,0,"Violin Concerto No. 1 in G Minor, Op. 26: I. Vorspiel - Allegro moderato",0,1945,0.039,133.41299999999998,No Popular,465.307,3,,1
0.765,1957,0.8440000000000001,['Sarah Vaughan'],0.545,153667,0.189,0,539rmOeWpAiY5qaula9NM9,0,0,0.14800000000000002,-11.986,0,If I Knew Then (What I Know Now),18,1957-03-01,0.0944,172.509,No Popular,153.667,1,,0
0.235,1990,0.7509999999999999,['Jose Mari Chan'],0.4970000000000001,248667,0.34600000000000003,0,3mX705S89qQeNtAASMdcws,0.00272,6,0.275,-14.423,1,When a Child Is Born,47,1990,0.0298,129.893,No Popular,248.667,1,,0
0.159,1942,0.941,"['Ludwig van Beethoven', 'Rudolf Serkin']",0.29600000000000004,150960,0.0625,0,0qUW23srI5ViKohdJqkuhO,0.00559,5,0.0889,-22.033,1,"Violin Sonata No.9 in A Major, Op. 47 ""Kreutzer"": Tema. Andante",0,1942,0.0373,90.307,No Popular,150.96,2,,1
0.892,1956,0.845,['Jutta Hipp'],0.4270000000000001,292920,0.485,0,3yx7h00Jrd0qhmO74wiKAr,0.737,5,0.236,-13.098,0,"The Moon Was Yellow - Live At The Hickory House,1956",16,1956-04-05,0.0381,97.692,No Popular,292.92,1,,0
0.6679999999999999,1933,0.995,"['Francisco Canaro', 'Ernesto Fama']",0.81,183493,0.139,0,7H5him00P4Y3kFbOFdupAa,0.32,11,0.127,-18.421,1,La Novia Ausente - Remasterizado,0,1933-01-07,0.324,124.152,No Popular,183.493,2,,1
0.119,1994,0.917,"['Wolfgang Amadeus Mozart', 'Eder Quartet']",0.173,279240,0.0586,0,7Ai1RkNBGTu08R3MOeOQso,0.905,3,0.099,-24.566,1,"String Quartet No. 12 in B-Flat Major, K. 172: II. Adagio",43,1994-09-05,0.0465,142.394,No Popular,279.24,2,,1
0.418,1946,0.988,"['Dalva De Oliveira', 'Francisco Alves']",0.435,165698,0.17,0,0EynqwY7JqYBHaikoWH52j,0.802,5,0.5760000000000001,-16.252,0,Timoneiro,12,1946-12-01,0.0456,81.595,No Popular,165.698,2,,1
0.426,1956,0.915,['Merle Travis'],0.5820000000000001,150427,0.229,0,5rDvbuxhw4q1foWWEksLB6,0.472,4,0.16699999999999998,-11.422,1,Tuck Me To Sleep In My Old 'Tucky Home - Instrumental,5,1956-01-01,0.0582,150.738,No Popular,150.427,1,,0
0.453,2019,0.613,['Maggie Rogers'],0.389,271200,0.322,0,2CPLGREl5ahzA2WPBMkpxh,5.34e-4,2,0.093,-8.933,1,Fallingwater,67,2019-01-18,0.0355,86.929,No Popular,271.2,1,,0
0.768,1963,0.921,['Wes Montgomery'],0.659,305467,0.223,0,26eSp4pUQ4zq1JDo3RbuNj,0.894,5,0.11,-19.752,1,Canadian Sunset,29,1963,0.0766,157.782,No Popular,305.467,1,,0
0.145,1960,0.946,['Mahalia Jackson'],0.257,180470,0.238,0,1zzWUMuCneTa7LYUtYF2NJ,0,7,0.0998,-10.647,1,I Asked the Lord,13,1960,0.0306,79.84100000000002,No Popular,180.47,1,,0
0.359,1985,0.14400000000000002,['Sumo'],0.69,222533,0.947,0,0RaRyvHA4z1VWq9BJhA65s,2.56e-4,4,0.61,-10.158,0,La Rubia Tarada,52,1985-04-29,0.104,122.338,No Popular,222.533,1,,0
0.273,1985,0.652,['Bread'],0.493,163347,0.26,0,0gkwBkCviC73pmp9ApRtgw,3.32e-6,4,0.121,-14.848,1,It Don't Matter to Me,27,1985-08-13,0.0402,82.479,No Popular,163.347,1,,0
0.268,1954,0.977,"['Giacomo Puccini', 'Ferderico Del Cupolo']",0.378,168933,0.202,0,06rcRkqMocoCo9yUA9OVDD,0.0017,5,0.435,-14.51,1,Poiché tu vuoi saper...,0,1954,0.063,96.426,No Popular,168.933,2,,1
0.888,2005,0.648,['Conjunto Rio Grande'],0.7090000000000001,163722,0.731,0,2WcKAlLuBAcGAKC5mBOlCq,3.49e-4,9,0.0627,-4.562,1,Y Me Tragué Mi Orgullo,44,2005-08-16,0.0416,116.048,No Popular,163.722,1,,0
0.882,1988,0.0578,['Erasure'],0.737,228467,0.682,0,2jljqmSCDOxsZC4dKkqemL,0.00114,0,0.0424,-12.399,1,Yahoo!,26,1988-05-15,0.0405,105.059,No Popular,228.467,1,,0
0.4270000000000001,1926,0.556,"['Georgette Heyer', 'Irina Salkow']",0.772,109519,0.16699999999999998,0,39cC4IpoOurViWwD0xvzTP,0,9,0.385,-23.654,0,Kapitel 179 - Der Page und die Herzogin,1,1926,0.946,116.093,No Popular,109.519,2,,1
0.8009999999999999,1965,0.238,['The Beach Boys'],0.551,207200,0.635,0,6V3pSJx1q21RN8GkklooKe,0,6,0.184,-4.3260000000000005,1,Barbara Ann - Remastered,32,1965-11-08,0.0505,78.715,No Popular,207.2,1,,0
0.826,2015,0.521,['Dave Barnes'],0.7979999999999999,162560,0.527,0,6vlYWXOfSSUGnO6N2ldLcu,0,6,0.0978,-8.312999999999999,1,Good Day for Marrying You,53,2015-02-10,0.104,98.033,No Popular,162.56,1,,0
0.741,1986,0.857,['Ry Cooder'],0.643,256827,0.0212,0,1mka0egloj2XnXJznzMCw6,0.0219,2,0.106,-23.039,1,Feelin' Bad Blues - Remastered Version,37,1986,0.0631,112.683,No Popular,256.827,1,,0
0.07,1980,0.996,"['Brian Eno', 'Harold Budd']",0.239,175747,0.00371,0,0ycQOJSAh2HXg1DaKLGoRX,0.907,1,0.132,-34.16,0,Above Chiangmai - 2004 Digital Remaster,38,1980,0.0494,132.22299999999998,No Popular,175.747,2,,1
0.672,1921,0.994,['Fortugé'],0.67,191333,0.113,0,0QvUUTHYUQQhSXLwffzjL7,0,10,0.213,-16.57,0,Je Suis Toujours La,0,1921,0.196,87.162,No Popular,191.333,1,,0
0.34600000000000003,1942,0.994,['Giorgio Consolini'],0.4,203990,0.244,0,1PtRj8jNylYB7OyY3rP1wo,0.166,8,0.0788,-11.653,1,Ferriera,0,1942-11-23,0.0353,129.524,No Popular,203.99,1,,0
0.484,2003,0.00842,['blink-182'],0.401,161136,0.981,0,5TxY7O9lFJJrd22FmboAXe,3.2299999999999986e-5,0,0.106,-4.926,1,Stockholm Syndrome,52,2003-11-01,0.0876,173.18200000000004,No Popular,161.136,1,,0
0.0909,1957,0.889,['Frank Sinatra'],0.18600000000000003,291427,0.149,0,7I5pU6JAksvrQcE059vs1R,2.46e-4,2,0.171,-15.884,0,I'm A Fool To Want You - Remastered,40,1957-09,0.0336,88.959,No Popular,291.427,1,,0
0.679,1992,0.5770000000000001,"['Daniel Lo', '林淑容']",0.579,230840,0.616,0,2UxsZs0lnYqa2ZgAXKNkq5,0,2,0.196,-7.153,1,無言的結局,38,1992-01-01,0.0343,82.99700000000001,No Popular,230.84,2,,1
0.747,1988,0.0137,"['Eazy-E', 'Dr. Dre']",0.866,219947,0.818,1,5jG3djnKEjdcJwidjYWtxL,0,8,0.132,-4.1110000000000015,0,Eazy-er Said Than Dunn,49,1988-09-13,0.26,103.332,No Popular,219.947,2,,1
0.7559999999999999,1927,0.995,['Francisco Canaro'],0.813,161213,0.087,0,35nJLWxQ8K2NHlgJMwjv4N,0.716,11,0.113,-17.344,0,Alfredo - Instrumental (Remasterizado),0,1927-09-16,0.155,111.742,No Popular,161.213,1,,0
0.706,1983,0.0186,['Cyndi Lauper'],0.594,305560,0.883,0,5C2O6Tr274KQNxcmPnk2t2,6.14e-5,6,0.331,-4.013,1,Money Changes Everything,47,1983-10-14,0.0375,120.465,No Popular,305.56,1,,0
0.721,2011,0.19,['Fuego'],0.8,188238,0.669,0,3zb856RMKFjdvWre0TKcmA,2.35e-5,1,0.0609,-12.898,1,Una Vaina Loca,70,2011-11-02,0.0546,117.015,No Popular,188.238,1,,0
0.443,2018,0.6970000000000001,['Dean Lewis'],0.5529999999999999,196373,0.586,1,3EPXxR3ImUwfayaurPi3cm,0,11,0.0813,-6.319,1,Be Alright,83,2018-06-29,0.0362,126.684,Popular,196.373,1,,0
0.556,1958,0.8859999999999999,['La Sonora Matancera'],0.476,179800,0.22,0,32cDb12zgx03LCCaxxxKS7,5.34e-5,11,0.0734,-11.423,0,Recuerdos De Navidad,16,1958-01-01,0.141,199.213,No Popular,179.8,1,,0
0.684,1996,0.718,['Joan Sebastian'],0.7709999999999999,186003,0.511,0,7fnWTFPCOrP3Hmp7zHXq1Z,0,7,0.235,-7.028,1,El Perdedor,52,1996-05-14,0.04,104.296,No Popular,186.003,1,,0
0.728,1990,0.0178,['Cocteau Twins'],0.532,211200,0.778,0,6KoY9LSh2CikzGMCH3jrVY,1.2e-5,9,0.0847,-4.55,1,Wolf in the Breast,42,1990-09-17,0.0324,113.069,No Popular,211.2,1,,0
0.336,1990,0.0743,['Lush'],0.363,167000,0.851,0,7ARIbfiiJA4nyuXyXsGxJL,0.929,11,0.231,-9.103,0,Thoughtforms - 2nd Version,41,1990-11-12,0.0458,105.06,No Popular,167,1,,0
0.188,2004,0.986,['Fred Mollin'],0.368,247227,0.0881,0,2H86PfbYcgKXf83fhMZkIp,0.929,10,0.103,-16.844,1,Can You Feel the Love Tonight - Instrumental,42,2004-09-14,0.0361,125.016,No Popular,247.227,1,,0
0.679,2009,0.0507,['OneRepublic'],0.574,218973,0.899,0,2e42fb37LVhtCOescNb1yN,0,4,0.0902,-5.75,1,Everybody Loves Me,52,2009-01-01,0.0846,170.097,No Popular,218.973,1,,0
0.153,1972,0.6,['John Fahey'],0.21600000000000005,263107,0.51,0,7e7xCAENs0c0OqadUdTn0b,0.826,1,0.115,-9.794,1,Funeral Song for Mississippi John Hurt,28,1972,0.0383,102.16,No Popular,263.107,1,,0
0.639,2011,7.75e-4,['AWOLNATION'],0.597,242471,0.733,0,630brCzcLTQ3WEspOnZvec,0,5,0.0612,-5.238,1,Not Your Fault,54,2011,0.0348,144.028,No Popular,242.471,1,,0
0.947,1989,0.509,['Cano Estremera'],0.596,338840,0.769,0,3y3A0PQZqg6RiWMHRgqvFU,4.31e-5,10,0.188,-9.223,1,A Mi,45,1989,0.0363,91.783,No Popular,338.84,1,,0
0.42,1968,0.8340000000000001,['Patti Page'],0.311,210533,0.232,0,7tuST170m0BdGaClM0kHsD,1.66e-6,0,0.107,-17.242,1,Green Green Grass of Home,27,1968-08-26,0.0289,96.805,No Popular,210.533,1,,0
0.7140000000000001,1984,0.2,['Tina Turner'],0.69,255187,0.674,0,50XXRUFNjs85P0MjCZ1c9X,0.00648,8,0.115,-5.8660000000000005,0,We Don't Need Another Hero (Thunderdome),56,1984-05-29,0.047,98.85,No Popular,255.187,1,,0
0.353,1957,0.765,"['Ella Fitzgerald', 'Louis Armstrong']",0.632,257293,0.18,0,2iUUJRuj4YqgZGz4te428m,0,5,0.105,-13.403,1,Willow Weep For Me,15,1957-10-14,0.116,90.194,No Popular,257.293,2,,1
0.613,1933,0.977,['Billie Holiday'],0.728,179800,0.189,0,2A6X27VXv9nJJyzQAS59YR,9.4e-6,3,0.523,-13.03,1,Let's Call a Heart a Heart,19,1933,0.054,101.408,No Popular,179.8,1,,0
0.758,1991,0.7120000000000001,['Cornelio Reyna'],0.398,136725,0.321,0,2RMf2ifkjb1pyoj7Roln5q,6.26e-6,0,0.211,-6.9510000000000005,1,"Estoy Loco, Triste Y Viejo",38,1991-12-19,0.0414,90.97,No Popular,136.725,1,,0
0.573,1959,0.8320000000000001,['Dizzy Gillespie'],0.569,361893,0.201,0,67LuVmh5w9I0xGdOczXYFN,0.0613,8,0.113,-17.118,1,My Heart Belongs To Daddy,26,1959,0.0485,137.03799999999998,No Popular,361.893,1,,0
0.621,2018,0.401,['LANCO'],0.669,222573,0.617,0,2yQZwi1P8AkkxxFhQ8rMEK,0,10,0.119,-8.72,1,Greatest Love Story,71,2018-01-19,0.057,147.99200000000005,No Popular,222.573,1,,0
0.431,1990,0.0727,['Poison'],0.551,231400,0.969,0,5gpJr7OLgZWVYAyKWj0GuH,7.55e-5,6,0.0991,-2.41,1,Ride The Wind,48,1990,0.0373,136.507,No Popular,231.4,1,,0
0.899,1983,0.4370000000000001,['The Exciters'],0.7859999999999999,149933,0.882,0,5iuMu4HeOmZ9upoIEYJzGe,0,4,0.0603,-5.675,1,Tell Him - Single Version,32,1983-09-08,0.084,86.915,No Popular,149.933,1,,0
0.348,1968,0.39,['Orchestra'],0.299,239200,0.339,0,17VoLVTBfbYODoW6QQo2MF,0.537,8,0.15,-13.802,1,Overture,24,1968-09-01,0.0331,112.073,No Popular,239.2,1,,0
0.281,1974,0.607,['Love'],0.805,204522,0.281,0,1Og2Qi5XwYdr0YI6rn79Zb,0,9,0.116,-11.877,0,Everybody’s Gotta Live,60,1974,0.0961,105.873,No Popular,204.522,1,,0
0.312,1988,0.965,"['Francisco Tárrega', 'Andrés Segovia']",0.273,307773,0.221,0,5gcfJW6co71QHsc5kW7at0,0.915,9,0.0981,-21.215,1,Recuerdos De La Alhambra,33,1988-01-01,0.0374,79.337,No Popular,307.773,2,,1
0.469,1926,0.135,['Эрнест Хемингуэй'],0.7140000000000001,105622,0.309,1,6zeGw52QolVKVZ3amjuENn,0,11,0.187,-15.49,0,Часть 44.4 & Часть 45.1 - Фиеста,0,1926,0.954,84.73899999999998,No Popular,105.622,1,,0
0.5870000000000001,2008,0.0401,['Katy Perry'],0.647,217427,0.883,0,0Z7UP4q84AwVcKlliEAiO5,1.45e-6,4,0.117,-4.263,0,Ur So Gay,42,2008-06-17,0.052,78.984,No Popular,217.427,1,,0
0.754,1968,0.6809999999999999,['The Byrds'],0.6679999999999999,121800,0.565,0,2jVwaX6w2BHv4OmBGLck3g,1.1e-4,0,0.17,-8.713,1,Blue Canadian Rockies,28,1968-08-30,0.0273,122.888,No Popular,121.8,1,,0
0.935,1985,0.013,['Spyro Gyra'],0.7020000000000001,290040,0.405,0,0DpIE8MjDn6aP6CPtshCdD,0.6579999999999999,8,0.0929,-14.763,1,Heartbeat,26,1985-01-01,0.0576,120.798,No Popular,290.04,1,,0
0.345,1952,0.82,"['Ernest Hemingway', 'Christian Brückner']",0.703,459933,0.28600000000000003,0,1EbUVnLIvkr0NhKgVGUgN5,1.65e-6,11,0.7090000000000001,-17.595,0,Kapitel 18 - Der alte Mann und das Meer - Erzählung,3,1952,0.96,128.4,No Popular,459.933,2,,1
0.602,1972,0.06,['Chicago'],0.35100000000000003,294867,0.7509999999999999,0,7DCvaUdNQqnFh7yCprmp0z,0.0569,5,0.0924,-6.774,0,A Hit by Varèse - 2002 Remaster,22,1972-07-10,0.0479,173.77700000000004,No Popular,294.867,1,,0
0.7709999999999999,1955,0.813,['Louis Armstrong'],0.62,263067,0.366,0,0SyaSwbEej5sRxextqliIF,9.27e-6,1,0.708,-13.224,1,Someday You'll Be Sorry,5,1955,0.0837,79.389,No Popular,263.067,1,,0
0.159,2014,0.0234,['Future'],0.935,289787,0.544,1,0pT1DW5RUHelpBMyEgWwaU,0,2,0.215,-6.504,1,Sh!t,50,2014-04-22,0.113,105.99,No Popular,289.787,1,,0
0.873,1932,0.981,"['Francisco Canaro', 'Felix Gutierrez']",0.583,200493,0.414,0,75bQ59Dko0YTEwg0A9JzDM,0.0917,11,0.501,-5.549,1,Castañuelas - Remasterizado,0,1932-12-26,0.0524,129.05100000000002,No Popular,200.493,2,,1
0.472,1971,0.00366,['Humble Pie'],0.274,184467,0.535,0,6KL9kMRMmevqkJNnaVOeCJ,5.15e-5,2,0.0553,-10.354,1,Shine On,23,1971-03-01,0.0545,205.61,No Popular,184.467,1,,0
0.181,1974,0.0744,['Genesis'],0.376,345147,0.404,0,49UJ3oa8Jfwrd9xulWXkMV,1.6e-6,1,0.133,-9.551,0,The Chamber of 32 Doors - New Stereo Mix,27,1974-11-18,0.0428,92.12,No Popular,345.147,1,,0
0.89,1983,0.0297,['Madonna'],0.8320000000000001,294893,0.7240000000000001,0,4e3AL3lOlUtLe4nseczBzK,0.188,9,0.0334,-5.971,0,Think of Me,33,1983-07-27,0.0403,118.411,No Popular,294.893,1,,0
0.868,1980,0.5820000000000001,['Sonora Ponceña'],0.561,374000,0.539,0,7nc4ElFusIB3uBnQA4xF4y,0.8140000000000001,5,0.102,-10.825,0,Nicka's Dream Mambo,33,1980-01-01,0.0338,94.445,No Popular,374,1,,0
0.909,1971,0.7979999999999999,['Tom T. Hall'],0.562,156147,0.633,0,2Vdtr70hR8QKQqjZj51Yiu,0,7,0.213,-10.630999999999998,1,Who's Gonna Feed Them Hogs,32,1971-01-01,0.0336,104.68,No Popular,156.147,1,,0
0.964,1963,0.243,['The Beach Boys'],0.574,116360,0.6829999999999999,0,3PxbWpSb3Cp3eqH6pyjIp3,0.00263,9,0.0931,-8.891,1,Surfer's Rule (Stereo),14,1963-09-16,0.0303,142.27100000000004,No Popular,116.36,1,,0
0.53,1948,0.993,"['Geeta Dutt', 'Mukesh']",0.426,203013,0.219,0,32pgIFm879pU5wv43RD5FA,0.879,11,0.129,-12.992,1,Gori Zaza Na Rahiye Gumanman,0,1948-07-23,0.117,61.187,No Popular,203.013,2,,1
0.53,1961,0.625,['50 Guitars of Tommy Garrett'],0.501,125093,0.324,0,3GA2DmjEObV1UmeybflltT,0.0101,5,0.0868,-13.546,1,Guadalajara,17,1961,0.0306,64.734,No Popular,125.093,1,,0
0.472,2000,0.915,['Sam Cooke'],0.5770000000000001,162467,0.254,0,5aivQ5CkXXHJoMLy0o92HL,0,4,0.136,-10.13,0,You Send Me,64,2000-09-26,0.0302,96.77,No Popular,162.467,1,,0
0.642,1992,0.0397,['Gang Starr'],0.836,197893,0.504,0,4GVkrZMJdzKNo6rybHKe0l,1.34e-5,1,0.103,-17.233,1,Take Two And Pass,32,1992-05-05,0.285,89.759,No Popular,197.893,1,,0
0.962,1938,0.987,"['Francisco Canaro', 'Roberto Maida']",0.687,173293,0.644,0,5BIHDnD1ZGDBXuD0qPyWdh,0.63,0,0.31,-7.124,1,Milonga del Corazon - Remasterizado,0,1938-01-21,0.0405,103.144,No Popular,173.293,2,,1
0.775,1971,0.462,['Marvin Gaye'],0.249,171493,0.569,0,7BScSQsqv90V2Fz1Z91GUU,0,2,0.285,-6.693,1,God Is Love - Mono Single Version,33,1971-05-21,0.0334,170.03099999999995,No Popular,171.493,1,,0
0.569,1990,0.00263,['James'],0.561,244867,0.706,0,66IC0uXoVyYT5q3R27bbZy,0.00125,9,0.122,-9.446,1,Sit Down,63,1990,0.029,126.077,No Popular,244.867,1,,0
0.33,1958,0.949,['Miles Davis'],0.317,181184,0.0596,0,64f7fzQCAAvzejL662UkFl,0.468,2,0.227,-13.955,0,Final - Take 2,27,1958-01-29,0.0393,177.889,No Popular,181.184,1,,0
0.0405,1960,0.925,['Miklós Rózsa'],0.0768,262867,0.107,0,16yaDtIztAHc5ySmkErR9I,0.903,4,0.107,-19.891,0,Friendship,14,1960-01-29,0.0396,80.53,No Popular,262.867,1,,0
0.338,1983,0.738,"['George Lam', 'David Ling Jr']",0.6809999999999999,200827,0.322,0,2AvzqXc6yxZGLQzuSDoTcv,0,2,0.201,-10.001,0,誰能明白我,34,1983-06-30,0.0335,125.379,No Popular,200.827,2,,1
0.29600000000000004,2002,0.0327,['Little River Band'],0.395,520880,0.654,0,4AszMcnVoGQbpKbEyQQEbD,6.31e-5,5,0.134,-9.936,1,It's A Long Way There - Album Version / 2002 Digital Remaster,44,2002-01-01,0.038,89.052,No Popular,520.88,1,,0
